GLN;DESCR1;DESCR2;ROLE/0/TYPE;ROLE/0/STREET;ROLE/0/STRNO;ROLE/0/ZIP;ROLE/0/CITY;ROLE/0/CTN;ROLE/0/CNTRY;Adresse;Y;X;lon;lat
7610491000002;Morga AG;;Indus;Kapplerstrasse;60;9642;Ebnat-Kappel;SG;CH;Kapplerstrasse 60 Ebnat-Kappel;726905.875;236702.953125;9.11574649810791;47.26902389526367
7601001380080;Medicoss AG;;Indus;Dellenbodenweg;8;4452;Itingen;BL;CH;Dellenbodenweg 8 Itingen;625465.1875;257501.9375;7.776396751403809;47.467803955078125
7601001373228;PharmaFocus AG;Zweigniederlassung Münchenstein;Whole;Barcelona-Strasse;14;4142;Münchenstein;BL;CH;Barcelona-Strasse 14 Münchenstein;612666.4375;264373.71875;7.606831073760986;47.52997970581055
7621500000005;Rausch AG Kreuzlingen;;Indus;Bärenstrasse;12;8280;Kreuzlingen;TG;CH;Bärenstrasse 12 Kreuzlingen;730409.6875;278533.6875;9.174264907836914;47.644474029541016
7601001391789;Sanatrend AG;;SerFirm;Zürcherstrasse;17;8173;Neerach;ZH;CH;Zürcherstrasse 17 Neerach;678260.375;262858.5;8.477555274963379;47.51181411743164
7611396000005;Eduard Vogt AG;;Indus;Dellenbodenweg;8;4452;Itingen;BL;CH;Dellenbodenweg 8 Itingen;625465.1875;257501.9375;7.776396751403809;47.467803955078125
7601001371736;SwissCo Development AG;;Indus;Bahnhofstrasse;14;4334;Sisseln AG;AG;CH;Bahnhofstrasse 14 Sisseln AG;641452.9375;266915.5625;7.989327430725098;47.55165481567383
7601001374256;GHX Switzerland AG;;SerFirm;Neuhofstrasse;5a;6340;Baar;ZG;CH;Neuhofstrasse 5a Baar;681531.25;227263.28125;8.514490127563477;47.19129180908203
7601002122535;Centre Chirurgical de la Dôle;;GrpPra;Avenue de la Dôle;17;1005;Lausanne;VD;CH;Avenue de la Dôle 17 Lausanne;539076.1875;152669.703125;6.644656181335449;46.52254867553711
7601002122559;SVISCOT Swiss Viscosupplementation Trial;Inst. für Sozial- und Präventivmedizin;Inst;Finkenhubelweg;11;3012;Bern;BE;CH;Finkenhubelweg 11 Bern;599350.875;199754.8125;7.4301066398620605;46.94887924194336
7601002122566;Centro di trasfusione della CRS;Ospedale Regionale;Lab;via Tesserete;50;6900;Lugano;TI;CH;via Tesserete 50 Lugano;717325.5;97468.90625;8.953636169433594;46.0185661315918
7601002122573;Transfusion Interrégionale CRS SA;;ONursOrg;route de la Corniche;2;1066;Epalinges;VD;CH;route de la Corniche 2 Epalinges;540390.4375;154931.890625;6.661489963531494;46.54301452636719
7601002122597;Medizinisches Diagnose-Zentrum Zürcher Oberland;MDZ Uster AG (alte Nummer);GrpPra;Brunnenstrasse;42;8610;Uster;ZH;CH;Brunnenstrasse 42 Uster;697110.125;245549.640625;8.723981857299805;47.353641510009766
7601001371781;Dermapharm AG;;Indus;Bösch;104;6331;Hünenberg;ZG;CH;Bösch 104 Hünenberg;675467.5625;223806.140625;8.433906555175781;47.16091537475586
7601003906042;Arise Care SA;;HeaProd;Solothurnstrasse;136;2504;Biel/Bienne;BE;CH;Solothurnstrasse 136 Biel/Bienne;588184.0625;223346.8125;7.282807350158691;47.16098403930664
7601001371804;City-Apotheke;Dr. Max Ruckstuhl AG;Pharm;Löwenstrasse;21;8953;Dietikon;ZH;CH;Löwenstrasse 21 Dietikon;672773.6875;250950.15625;8.402783393859863;47.40534591674805
7601001371811;Löwen-Apotheke;Dr. Max Ruckstuhl AG;Pharm;Zentralstrasse;17;8953;Dietikon;ZH;CH;Zentralstrasse 17 Dietikon;672698.3125;250912.5;8.401778221130371;47.4050178527832
7601001371835;Stiftung Open Society Institute;;Inst;Baarerstrasse;12;6300;Zug;ZG;CH;Baarerstrasse 12 Zug;681721.5625;225083.671875;8.516605377197266;47.17166519165039
7601002122603;Universität Zürich Irchel;Institut für Neuroinformatik;Inst;Winterthurerstrasse;190;8057;Zürich;ZH;CH;Winterthurerstrasse 190 Zürich;683804.3125;250162.578125;8.54875659942627;47.39695358276367
7601001371859;Pharmacie de la Mèbre;Dennaoui Abdul;Pharm;rue de la Mèbre;6;1020;Renens VD;VD;CH;rue de la Mèbre 6 Renens VD;534139.0;154406.671875;6.5800700187683105;46.53770446777344
7601002122627;MV SANTE Management SA;;Hosp;Avenue de Champel;42;1206;Genève;GE;CH;Avenue de Champel 42 Genève;500694.5625;116117.578125;6.152345180511475;46.18918228149414
7601001371866;Grosse Apotheke Dr. G. Bichsel AG;Hauptstandort Produktion / Vertrieb;Indus;Bahnhofstrasse;5A;3800;Interlaken;BE;CH;Bahnhofstrasse 5A Interlaken;631772.375;170464.796875;7.853945732116699;46.68464660644531
7601002122634;Fondation Sympto-Therm;;ONursOrg;chemin du Sécheron;8;1132;Lully VD;VD;CH;chemin du Sécheron 8 Lully VD;525390.3125;151284.46875;6.4665374755859375;46.50870132446289
7612096834723;Manor AG - Chur;Rayon:18-Sanovit - Lieferort;SerFirm;Bahnhofstrasse;32;7000;Chur;GR;CH;Bahnhofstrasse 32 Chur;759607.0;191055.578125;9.531628608703613;46.85147476196289
7612096833085;Manor AG - Chur;Sanovit Drogerie;DruSto;Bahnhofstrasse;32;7000;Chur;GR;CH;Bahnhofstrasse 32 Chur;759607.0;191055.578125;9.531628608703613;46.85147476196289
7601001371903;TopPharm Apotheke Ferrari GmbH;;Pharm;Zürichstrasse;2;4665;Oftringen;AG;CH;Zürichstrasse 2 Oftringen;636495.5;240320.40625;7.921297550201416;47.31275177001953
7601001371910;EDS Information Business GmbH;;SerFirm;Schaffhauserstrasse;550;8052;Zürich;ZH;CH;Schaffhauserstrasse 550 Zürich;684108.75;253187.328125;8.55335807800293;47.42411422729492
7601002122641;Luzerner Psychiatrie - Ambulante Dienste;Jugendpsychiatrische Therapiestation JPS;ONursOrg;Fenkernstrasse;15;6010;Kriens;LU;CH;Fenkernstrasse 15 Kriens;663695.5;209473.9375;8.276651382446289;47.03324508666992
7601001371934;Heid Drogerie GmbH;;DruSto;Voa Sporz;12;7078;Lenzerheide/Lai;GR;CH;Voa Sporz 12 Lenzerheide/Lai;761642.4375;177421.875;9.553487777709961;46.728389739990234
7601002122665;Gefässzentrum Bern;VASC Angiologie und Interventionen AG;GrpPra;Bremgartenstrasse;119;3012;Bern;BE;CH;Bremgartenstrasse 119 Bern;599166.6875;200865.78125;7.4276862144470215;46.95886993408203
7601001371941;Lobeck Medical AG;;Indus;Industriestrasse;30;5070;Frick;AG;CH;Industriestrasse 30 Frick;645039.75;261117.140625;8.036389350891113;47.499271392822266
7601001371958;Sun Store Bern Bethlehem;GaleniCare AG;Pharm;Riedbachstrasse;8;3027;Bern;BE;CH;Riedbachstrasse 8 Bern;595769.0625;199655.40625;7.383058547973633;46.94797134399414
7601001371996;pharmacieplus du midi;Pharmacie du Midi Sion SA;Pharm;place du Midi;20;1950;Sion;VS;CH;place du Midi 20 Sion;593990.5;119961.96875;7.36074161529541;46.23107147216797
7601001372009;Coop Vitality Apotheke Seewen;Coop Vitality AG;Pharm;Steinbislin;7;6423;Seewen SZ;SZ;CH;Steinbislin 7 Seewen SZ;690400.0;209749.796875;8.627997398376465;47.032623291015625
7601001372016;Coop Vitality Farmacia Tenero;Coop Vitality SA;Pharm;via Brere;8;6598;Tenero;TI;CH;via Brere 8 Tenero;709367.875;114733.9375;8.854928970336914;46.17518997192383
7601001372023;Coop Vitality Apotheke Wettingen;Coop Vitality AG;Pharm;Jurastrasse;42;5430;Wettingen;AG;CH;Jurastrasse 42 Wettingen;667189.75;256836.90625;8.329696655273438;47.458885192871094
7601001372030;Pharmacie Terrassière;Torkani Massoumeh;Pharm;rue de la Terrassière;13;1207;Genève;GE;CH;rue de la Terrassière 13 Genève;501094.65625;117413.5546875;6.157251834869385;46.200897216796875
7601002122672;Kantonale Strafanstalt Zug;;ONursOrg;An der Aa;2;6300;Zug;ZG;CH;An der Aa 2 Zug;681263.0;225229.109375;8.510583877563477;47.17302703857422
7601001372047;Drogerie Rosengarten AG;;DruSto;St. Gallerstrasse;6;9320;Arbon;TG;CH;St. Gallerstrasse 6 Arbon;750179.8125;264336.53125;9.432476997375488;47.51259994506836
7601001372054;Konapharma AG;;Indus;Netzibodenstrasse;23D;4133;Pratteln;BL;CH;Netzibodenstrasse 23D Pratteln;619956.25;264698.21875;7.703649997711182;47.532718658447266
7612096834648;Manor AG - Baden;Rayon:18-Sanovit - Lieferort;SerFirm;Schlossbergplatz;7;5400;Baden;AG;CH;Schlossbergplatz 7 Baden;665481.0;258448.5625;8.307272911071777;47.47355270385742
7612096832941;Manor AG - Baden;Sanovit;HeaProd;Schlossbergplatz;7;5400;Baden;AG;CH;Schlossbergplatz 7 Baden;665481.0;258448.5625;8.307272911071777;47.47355270385742
7601002122696;Inovalab AG;;Inst;Kägenstrasse;17;4153;Reinach BL;BL;CH;Kägenstrasse 17 Reinach BL;612017.6875;259540.3125;7.598085880279541;47.48652267456055
7601001372078;Fisher Clinical Services GmbH;;Indus;Steinbühlweg;69;4123;Allschwil;BL;CH;Steinbühlweg 69 Allschwil;608765.1875;266524.40625;7.555066108703613;47.54938507080078
7601002122719;Gesundheit Emmental Service AG;;Hosp;Oberburgstrasse;54;3400;Burgdorf;BE;CH;Oberburgstrasse 54 Burgdorf;613887.75;210826.234375;7.621397018432617;47.04832458496094
7612096835225;Manor AG - Zürich Letzipark;Rayon:18-Sanovit - Lieferort;SerFirm;Hohlstrasse;;8048;Zürich;ZH;CH;Hohlstrasse  Zürich;682270.875;247923.140625;8.528034210205078;47.37700653076172
7601001372085;Pharmacie de la Gare Neuchâtel SA;;Pharm;place de la Gare;1;2000;Neuchâtel;NE;CH;place de la Gare 1 Neuchâtel;561731.5625;205171.375;6.935500621795654;46.99649429321289
7601003010107;Arcosana AG;;HeaIns;Tribschenstrasse;21;6002;Luzern;LU;CH;Tribschenstrasse 21 Luzern;666495.5;210662.359375;8.313660621643066;47.04365921020508
7601001372108;Ermed AG;;Whole;Zunderst Wyler;14;8226;Schleitheim;SH;CH;Zunderst Wyler 14 Schleitheim;678056.1875;288480.84375;8.479357719421387;47.74224853515625
7601001372122;Pharmacie Amavita La Poste;GaleniCare SA;Pharm;rue Bournot;17;2400;Le Locle;NE;CH;rue Bournot 17 Le Locle;547676.75;212057.296875;6.749927043914795;47.057472229003906
7601002122740;Gemeinschaftspraxis Bachtanne;;GrpPra;Bachgasse;6;4436;Oberdorf BL;BL;CH;Bachgasse 6 Oberdorf BL;623458.9375;249083.859375;7.7493438720703125;47.39216613769531
7612096834921;Manor SA - Monthey;Rayon:18-Sanovit - Lieu de livraison;SerFirm;avenue de l'Europe;21;1870;Monthey;VS;CH;avenue de l'Europe 21 Monthey;562079.625;123447.734375;6.946824550628662;46.26138687133789
7601002122757;Röntgeninstitut Oerlikon AG;;GrpPra;Thurgauerstrasse;40;8050;Zürich;ZH;CH;Thurgauerstrasse 40 Zürich;684008.9375;252141.859375;8.551838874816895;47.41472625732422
7612534000000;Farfalla Essentials AG;;Indus;Florastrasse;18B;8610;Uster;ZH;CH;Florastrasse 18B Uster;696886.4375;244814.5;8.72086238861084;47.34706115722656
7601001372184;Farmacia San Nicolao Eredi Angela Tarchini;;Pharm;Via Campora;2;6883;Novazzano;TI;CH;Via Campora 2 Novazzano;720429.0625;77948.765625;8.988719940185547;45.84246063232422
7601001372207;Apotheke Bahnhof Baden;Pharmacies BENU SA;Pharm;Bahnhofplatz;7;5400;Baden;AG;CH;Bahnhofplatz 7 Baden;665595.3125;258743.578125;8.308832168579102;47.476192474365234
7601001372214;Apotheke Rex;Pharmacies BENU SA;Pharm;Alte Bahnhofstrasse;1;5610;Wohlen AG;AG;CH;Alte Bahnhofstrasse 1 Wohlen AG;662943.375;244676.28125;8.271672248840332;47.34993362426758
7601001372238;Apotheke Barfüsser;Pharmacies BENU SA;Pharm;Barfüsserplatz;14;4051;Basel;BS;CH;Barfüsserplatz 14 Basel;611302.0625;267110.625;7.588781356811523;47.55461883544922
7601001372252;Apotheke Langnau am Albis;Pharmacies BENU SA;Pharm;Vordere Grundstrasse;4;8135;Langnau am Albis;ZH;CH;Vordere Grundstrasse 4 Langnau am Albis;683234.3125;238161.65625;8.538976669311523;47.28909683227539
7601003010138;sportivo Kurs- und Therapiezentrum;Krapf-Rütimann;SpecPra;Buechbergstrasse;6;9422;Staad SG;SG;CH;Buechbergstrasse 6 Staad SG;758781.625;260521.703125;9.545262336730957;47.476280212402344
7601002146500;crossklinik ag;;GrpPra;Bundesstrasse;1;4009;Basel;BS;CH;Bundesstrasse 1 Basel;610425.5;266904.53125;7.5771307945251465;47.55278015136719
7601002122764;La Cassagne - Ecole spécialisée;Fondation Dr Combe;ONursOrg;chemin Isabelle-de-Montolieu;94;1010;Lausanne;VD;CH;chemin Isabelle-de-Montolieu 94 Lausanne;539529.125;155108.578125;6.650238513946533;46.54452896118164
7609999004100;Dixa AG;;Indus;Stationsstrasse;39a;9014;St. Gallen;SG;CH;Stationsstrasse 39a St. Gallen;742848.5625;252514.90625;9.33139705657959;47.40793991088867
7640104950004;Holle baby food AG;;NonHealthCare;Lörracherstrasse;50;4125;Riehen;BS;CH;Lörracherstrasse 50 Riehen;616106.5625;271160.5625;7.652758598327637;47.590946197509766
7601001407961;STO Pharmawerbung AG;;SerFirm;Gallusstrasse;33a;9500;Wil SG;SG;CH;Gallusstrasse 33a Wil SG;720525.5625;258215.8125;9.03724479675293;47.46367263793945
7601001383821;Clinipace AG;;Indus;Chriesbaumstrasse;2;8604;Volketswil;ZH;CH;Chriesbaumstrasse 2 Volketswil;693739.125;248624.484375;8.680015563964844;47.38178253173828
7601001372610;Health Info Net AG;;SerFirm;Seidenstrasse;4;8304;Wallisellen;ZH;CH;Seidenstrasse 4 Wallisellen;688089.6875;251072.4375;8.605693817138672;47.40457534790039
7611048000001;KerrHawe SA;;Indus;via Strecce;4;6934;Bioggio;TI;CH;via Strecce 4 Bioggio;714450.8125;97380.8828125;8.91650390625;46.01826858520508
7601001397323;Laves-Arzneimittel GmbH Ronnenberg;Zweigniederlassung Schötz;Indus;Lavesstrasse;;6247;Schötz;LU;CH;Lavesstrasse  Schötz;641485.375;225443.890625;7.985917568206787;47.178653717041016
7601001000643;Soho Flordis International Switzerland SA;;Indus;via Mulini;;6934;Bioggio;TI;CH;via Mulini  Bioggio;714298.4375;96106.0625;8.914226531982422;46.00682830810547
7601001372306;DROPA Drogerie Wil GmbH;;DruSto;Obere Bahnhofstrasse;39;9500;Wil SG;SG;CH;Obere Bahnhofstrasse 39 Wil SG;721158.75;258361.765625;9.04568099975586;47.464866638183594
7601001372313;DROPA Drogerie Apotheke Dreispitz;DROPA Betriebs AG;DruSto;Münchensteinerstrasse;200;4053;Basel;BS;CH;Münchensteinerstrasse 200 Basel;612458.9375;265440.40625;7.604104518890381;47.53957748413086
7601001372320;Drogerie Pfleiderer Wetzikon AG;;DruSto;Kirchgasse;4;8620;Wetzikon ZH;ZH;CH;Kirchgasse 4 Wetzikon ZH;702733.6875;242609.3125;8.797727584838867;47.32634353637695
7601001383654;Berlis AG;;Indus;Uetlibergstrasse;132;8045;Zürich;ZH;CH;Uetlibergstrasse 132 Zürich;681370.875;246040.03125;8.515775680541992;47.36018371582031
7601001397651;Blutspende SRK Schweiz AG;;Indus;Laupenstrasse;37;3008;Bern;BE;CH;Laupenstrasse 37 Bern;599453.375;199580.9375;7.431453704833984;46.94731521606445
7614300000009;Gaba Schweiz AG;A Colgate-Palmolive Company;Indus;Grabetsmattweg;1;4106;Therwil;BL;CH;Grabetsmattweg 1 Therwil;608620.0625;261476.890625;7.553040981292725;47.503990173339844
7601001383715;DRAC AG;;Indus;Hauptgasse;29;3280;Murten;FR;CH;Hauptgasse 29 Murten;575513.125;197543.046875;7.1171040534973145;46.92852783203125
7601001391376;Genzyme a Sanofi Company;sanofi-aventis (schweiz) ag;Indus;Gulmmatt;;6340;Baar;ZG;CH;Gulmmatt  Baar;681206.375;229239.25;8.510560035705566;47.209102630615234
7640138730009;Graf Fruttasan AG in Liquidation;;Indus;Untere Etzmatten;16;4467;Rothenfluh;BL;CH;Untere Etzmatten 16 Rothenfluh;635635.0;256936.921875;7.911240100860596;47.462249755859375
7601001383753;Heck-Pharma SA;;Indus;Studenmattweg;9;1791;Courtaman;FR;CH;Studenmattweg 9 Courtaman;577137.9375;191375.046875;7.1387481689453125;46.873104095458984
7601001398436;Interlabo Switzerland Sàrl;;Indus;avenue Rosemont;8;1208;Genève;GE;CH;avenue Rosemont 8 Genève;502211.9375;117585.078125;6.171689033508301;46.20260238647461
7601001397330;Lyron AG;;Indus;Steinengraben;22;4051;Basel;BS;CH;Steinengraben 22 Basel;611040.125;267072.71875;7.585299968719482;47.554283142089844
7601001372344;Lagap SA;;Indus;via Morosini;3;6943;Vezia;TI;CH;via Morosini 3 Vezia;715909.75;98621.3203125;8.935644149780273;46.029178619384766
7601001391390;Produits Dentaires SA;;Indus;rue des Bosquets;18;1800;Vevey;VD;CH;rue des Bosquets 18 Vevey;554444.3125;146120.625;6.845577239990234;46.46486282348633
7601002122788;Ocotillo GmbH;;PrivPra;Käppelirainweg;14;4147;Aesch BL;BL;CH;Käppelirainweg 14 Aesch BL;612033.5;257724.375;7.598246097564697;47.47018814086914
7601001397279;Ingenus Pharmaceuticals GmbH;;Indus;via Cadepiano;24;6917;Barbengo;TI;CH;via Cadepiano 24 Barbengo;714974.0;91528.5703125;8.921828269958496;45.965545654296875
7601001377455;Colgate-Palmolive Europe Sàrl;;Indus;Grabetsmattweg;;4106;Therwil;BL;CH;Grabetsmattweg  Therwil;608620.0625;261476.890625;7.553040981292725;47.503990173339844
7614200000000;Hero AG;;HeaProd;Karl Roth-Strasse;8;5600;Lenzburg;AG;CH;Karl Roth-Strasse 8 Lenzburg;656903.5625;249139.796875;8.192310333251953;47.390628814697266
7601001397262;HPC Harras Pharma Curarina AG;;SerFirm;J.V. Widmannstrasse;23;3074;Muri b. Bern;BE;CH;J.V. Widmannstrasse 23 Muri b. Bern;602831.8125;197186.640625;7.4758148193359375;46.9257698059082
7601001391383;Lubapharm AG;;Indus;Birsweg;1;4144;Arlesheim;BL;CH;Birsweg 1 Arlesheim;612806.5;260735.859375;7.608585834503174;47.497257232666016
7601001372351;Lagap SA;(Sede via Carvina 1);Indus;via Carvina;1;6807;Taverne;TI;CH;via Carvina 1 Taverne;715327.4375;102189.1796875;8.929000854492188;46.06136703491211
7601002122825;CasaVita Vincentianum;Stiftung CasaVita;NursHom;Nonnenweg;3;4055;Basel;BS;CH;Nonnenweg 3 Basel;610433.125;267307.1875;7.577241897583008;47.55640411376953
7601001372375;Pharmacie de la Fontenette SA;;Pharm;rue de la Fontenette;23;1227;Carouge GE;GE;CH;rue de la Fontenette 23 Carouge GE;500172.1875;115507.46875;6.145710468292236;46.183616638183594
7601001372405;ASM Aerosol-Service AG;;Indus;Industriestrasse;11;4313;Möhlin;AG;CH;Industriestrasse 11 Möhlin;630735.0;268772.0;7.847071647644043;47.568939208984375
7601001000964;Astellas Pharma AG;;Indus;Richtiring;28;8304;Wallisellen;ZH;CH;Richtiring 28 Wallisellen;687477.1875;251676.140625;8.597699165344238;47.41008758544922
7601001397187;Max Zeller Söhne AG;Division Madaus;Indus;Seeblickstrasse;4;8590;Romanshorn 1;TG;CH;Seeblickstrasse 4 Romanshorn 1;745778.625;270652.46875;9.376140594482422;47.570377349853516
7601001372412;Bahnhof Apotheke Drogerie;Bahnhof Apotheke Drogerie AG Basel;Pharm;Centralbahnstrasse;20;4051;Basel;BS;CH;Centralbahnstrasse 20 Basel;611433.3125;266306.40625;7.5905046463012695;47.547386169433594
7601001372429;Drogerie Krebser GmbH;Standort Sumiswald;DruSto;Spitalstrasse;2;3454;Sumiswald;BE;CH;Spitalstrasse 2 Sumiswald;623295.6875;208647.5;7.74509334564209;47.02846145629883
7601002122856;Polyanalytic SA;;Lab;rue de la Gare;11;1110;Morges;VD;CH;rue de la Gare 11 Morges;527637.5625;151264.421875;6.495816707611084;46.50876998901367
7601001372436;HPR SA;Domaine Assureurs;SerFirm;route de Thonon;63;1222;Vésenaz;GE;CH;route de Thonon 63 Vésenaz;504417.59375;121793.828125;6.199397563934326;46.24077606201172
7601001372443;ElmeStar SA;;Whole;Rue de Saint-Jean;30;1203;Genève;GE;CH;Rue de Saint-Jean 30 Genève;498884.40625;117862.125;6.128525257110596;46.2046012878418
7601002122870;Dianecho SA;Echographie;GrpPra;rue de Carouge;116;1205;Genève;GE;CH;rue de Carouge 116 Genève;499960.34375;116076.921875;6.142845630645752;46.18870544433594
7601002122887;Aerztezentrum Schönbühl AG;;GrpPra;Langensandstrasse;23;6005;Luzern;LU;CH;Langensandstrasse 23 Luzern;667579.5;209956.125;8.327818870544434;47.03719711303711
7601002122900;Affidea Givision - Site de Givisiez;;GrpPra;route André Piller;29;1762;Givisiez;FR;CH;route André Piller 29 Givisiez;575505.25;184560.515625;7.117698669433594;46.81174850463867
7601002122917;Foyer St-Joseph;;NursHom;place de l'Eglise;5;1625;Sâles (Gruyère);FR;CH;place de l'Eglise 5 Sâles (Gruyère);564433.1875;165001.859375;6.974152565002441;46.635311126708984
7601001372474;Hillrom S.A.;;Whole;chemin du Vallon;26;1030;Bussigny;VD;CH;chemin du Vallon 26 Bussigny;532126.4375;155014.390625;6.553746700286865;46.54296875
7601001395787;Bundesamt für Gesundheit (BAG);Sektion Medikamente;PubHea;Schwarzenburgstrasse;157;3097;Liebefeld;BE;CH;Schwarzenburgstrasse 157 Liebefeld;598684.3125;197644.59375;7.42135763168335;46.929893493652344
7601002123495;Spital STS AG - Spital Thun;Zentrallager;Hosp;Krankenhausstrasse;12;3600;Thun;BE;CH;Krankenhausstrasse 12 Thun;614775.0625;178863.546875;7.63203763961792;46.76079177856445
7601002123525;Klinik Bellavista AG;;GrpPra;Vögelinsegg;2;9042;Speicher;AR;CH;Vögelinsegg 2 Speicher;750825.625;253604.84375;9.437416076660156;47.41596221923828
7601001372498;Pharmacie Tour-de-Peilz;Pharmacies BENU SA;Pharm;avenue des Alpes;66;1814;La Tour-de-Peilz;VD;CH;avenue des Alpes 66 La Tour-de-Peilz;555329.9375;145313.203125;6.857183933258057;46.45765686035156
7601001372504;Amavita Apotheke Neumarkt Oerlikon;GaleniCare AG;Pharm;Hofwiesenstrasse;350;8050;Zürich;ZH;CH;Hofwiesenstrasse 350 Zürich;683322.875;251648.15625;8.542656898498535;47.41037368774414
7601001372511;Amavita Apotheke Regensdorf;GaleniCare AG;Pharm;Zentrum;;8105;Regensdorf;ZH;CH;Zentrum  Regensdorf;677684.1875;253931.1875;8.468351364135742;47.43159484863281
7601001372542;Farmacia Bivio SA;;Pharm;Strada Cantonale;47;6986;Curio;TI;CH;Strada Cantonale 47 Curio;709980.4375;95755.6171875;8.85841178894043;46.00439453125
7601001379268;Coop Vitality Apotheke Rickenbach;Coop Vitality AG;Pharm;Breitestrasse;4;9532;Rickenbach b. Wil;TG;CH;Breitestrasse 4 Rickenbach b. Wil;721717.0;256359.0;9.052536010742188;47.446754455566406
